timestamp,carbon_intensity_kg_per_mwh
2024-07-28 18:00:00,618.8418041802424
2024-07-28 19:00:00,578.2686428081882
2024-07-28 20:00:00,600.5946675058298
2024-07-28 21:00:00,557.5681031352702
2024-07-28 22:00:00,533.840980139985
2024-07-28 23:00:00,539.5478726834007
2024-07-29 00:00:00,455.7362717162172
2024-07-29 01:00:00,429.2442497802125
2024-07-29 02:00:00,382.57563767878025
2024-07-29 03:00:00,457.2463512278976
2024-07-29 04:00:00,432.05304892613
2024-07-29 05:00:00,416.35000314699477
2024-07-29 06:00:00,431.5109301999979
2024-07-29 07:00:00,391.8036114210438
2024-07-29 08:00:00,443.65061483505315
2024-07-29 09:00:00,413.5203044900714
2024-07-29 10:00:00,415.9186096990313
2024-07-29 11:00:00,410.1668877006903
2024-07-29 12:00:00,408.3869719450883
2024-07-29 13:00:00,433.89341223256815
2024-07-29 14:00:00,471.70556512053815
2024-07-29 15:00:00,523.0349628280608
2024-07-29 16:00:00,547.1033268238672
2024-07-29 17:00:00,586.1485689027426
2024-07-29 18:00:00,585.4896738535316
2024-07-29 19:00:00,644.5946368281909
2024-07-29 20:00:00,562.5080404034223
2024-07-29 21:00:00,601.1033191524587
2024-07-29 22:00:00,574.6373696279979
2024-07-29 23:00:00,492.95682388068815
2024-07-30 00:00:00,511.1729003295731
2024-07-30 01:00:00,439.90980565890635
2024-07-30 02:00:00,439.42278013645824
2024-07-30 03:00:00,420.56044374051754
2024-07-30 04:00:00,415.6554768356265
2024-07-30 05:00:00,415.81182345920786
2024-07-30 06:00:00,427.8106119263903
2024-07-30 07:00:00,448.0237255006779
2024-07-30 08:00:00,423.62628435722837
2024-07-30 09:00:00,401.7711275372542
2024-07-30 10:00:00,436.4885412476996
2024-07-30 11:00:00,438.42301492789585
2024-07-30 12:00:00,433.0931905689557
2024-07-30 13:00:00,434.90997813049967
2024-07-30 14:00:00,461.16886551529757
2024-07-30 15:00:00,491.42021665738844
2024-07-30 16:00:00,529.9153520007629
2024-07-30 17:00:00,543.1753077120418
2024-07-30 18:00:00,598.6056209629513
2024-07-30 19:00:00,598.3310243354681
2024-07-30 20:00:00,585.0668946414381
2024-07-30 21:00:00,516.7721961942975
2024-07-30 22:00:00,522.3328712196952
2024-07-30 23:00:00,532.4168130280633
