timestamp,load_kwh
2024-07-28 18:00:00,107.17685281269732
2024-07-28 19:00:00,85.21765320991804
2024-07-28 20:00:00,76.7898048893637
2024-07-28 21:00:00,63.70563723297958
2024-07-28 22:00:00,70.4431651372805
2024-07-28 23:00:00,68.52138658227841
2024-07-29 00:00:00,86.43062587981758
2024-07-29 01:00:00,83.4158489447088
2024-07-29 02:00:00,94.17903948157169
2024-07-29 03:00:00,91.74675311280215
2024-07-29 04:00:00,101.91301141342036
2024-07-29 05:00:00,92.10094299362468
2024-07-29 06:00:00,91.93851570631007
2024-07-29 07:00:00,89.16536034945717
2024-07-29 08:00:00,129.08387933600395
2024-07-29 09:00:00,128.12542600624076
2024-07-29 10:00:00,131.25862504282597
2024-07-29 11:00:00,130.15795675988917
2024-07-29 12:00:00,137.8229626352802
2024-07-29 13:00:00,143.81768758103652
2024-07-29 14:00:00,154.93477071942812
2024-07-29 15:00:00,161.4696469901557
2024-07-29 16:00:00,152.7057975342535
2024-07-29 17:00:00,151.85390614970657
2024-07-29 18:00:00,152.55114823288216
2024-07-29 19:00:00,109.98439593553192
2024-07-29 20:00:00,109.76026826569945
2024-07-29 21:00:00,86.5056848999804
2024-07-29 22:00:00,85.86647476541553
2024-07-29 23:00:00,86.08791833019276
2024-07-30 00:00:00,78.39821993806927
2024-07-30 01:00:00,85.18180777815599
2024-07-30 02:00:00,85.42421942077037
2024-07-30 03:00:00,88.99447672740585
2024-07-30 04:00:00,95.56482945830132
2024-07-30 05:00:00,88.7746967440465
2024-07-30 06:00:00,84.84593139864423
2024-07-30 07:00:00,89.71522729393236
2024-07-30 08:00:00,130.24586810720675
2024-07-30 09:00:00,120.12020591942547
2024-07-30 10:00:00,120.44712558039275
2024-07-30 11:00:00,135.55731614944673
2024-07-30 12:00:00,138.892319421346
2024-07-30 13:00:00,149.4506268891438
2024-07-30 14:00:00,150.91252815455667
2024-07-30 15:00:00,157.48609302911987
2024-07-30 16:00:00,149.8246094297968
2024-07-30 17:00:00,153.9173515347307
2024-07-30 18:00:00,149.92731204171739
2024-07-30 19:00:00,105.13374881507578
2024-07-30 20:00:00,97.18261026065656
2024-07-30 21:00:00,101.19331652944894
2024-07-30 22:00:00,88.24523808891011
2024-07-30 23:00:00,84.88859859176335
